DataOwnerCode,OperatingDay,LinePlanningNumber,JourneyNumber,ReinforcementNumber,TimingLinkOrder,UserStopCodeBegin,UserStopCodeEnd,Occupancy,VehicleType,TotalNumberOfCoaches
ARR,2024-10-10,322,32285,0,1,NM,RM,2,GTW,3.0
ARR,2024-10-10,322,32286,0,1,RM,VL,2,GTW,3.0
ARR,2024-10-10,322,32287,0,1,NM,VL,2,GTW,3.0
ARR,2024-10-10,322,32288,0,1,RM,VL,2,GTW,2.0
ARR,2024-10-10,322,32289,0,1,NM,VL,2,GTW,2.0
ARR,2024-10-10,322,32290,0,1,RM,VL,2,GTW,3.0
ARR,2024-10-10,322,32210,0,5,VL,NM,2,GTW,2.0
ARR,2024-10-10,322,32212,0,5,VL,NM,2,GTW,2.0
ARR,2024-10-10,322,32214,0,5,VL,NM,2,GTW,3.0
ARR,2024-10-10,322,32211,0,7,VL,RM,2,GTW,3.0
ARR,2024-10-10,322,32213,0,7,VL,RM,2,GTW,5.0
ARR,2024-10-10,323,32316,0,1,VL,NM,2,GTW,2.0
ARR,2024-10-10,323,32318,0,1,VL,NM,2,GTW,3.0
ARR,2024-10-10,323,32321,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32323,0,1,NM,VRY,2,GTW,2.0
ARR,2024-10-10,323,32325,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32327,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32329,0,1,NM,VRY,3,GTW,2.0
ARR,2024-10-10,323,32331,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32333,0,1,NM,VL,2,GTW,3.0
ARR,2024-10-10,323,32335,0,1,NM,VL,2,GTW,2.0
ARR,2024-10-10,323,32337,0,1,NM,VL,2,GTW,3.0
ARR,2024-10-10,323,32339,0,1,NM,VL,2,GTW,3.0
ARR,2024-10-10,323,32341,0,1,NM,VL,2,GTW,2.0
ARR,2024-10-10,323,32343,0,1,NM,VL,2,GTW,3.0
ARR,2024-10-10,323,32345,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32347,0,1,NM,VRY,2,GTW,2.0
ARR,2024-10-10,323,32349,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32351,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32353,0,1,NM,VRY,2,GTW,2.0
ARR,2024-10-10,323,32355,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32357,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32359,0,1,NM,VRY,2,GTW,2.0
ARR,2024-10-10,323,32361,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32363,0,1,NM,VL,2,GTW,3.0
ARR,2024-10-10,323,32365,0,1,NM,VL,2,GTW,2.0
ARR,2024-10-10,323,32367,0,1,NM,VRY,2,GTW,3.0
ARR,2024-10-10,323,32314,0,2,BR,NM,1,GTW,3.0
ARR,2024-10-10,324,32414,0,1,MTR,RM,2,Flirt,4.0
ARR,2024-10-10,324,32416,0,1,MTR,RM,2,Flirt,4.0
ARR,2024-10-10,324,32418,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32419,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32420,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32421,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32422,0,1,MTR,RM,2,Flirt,4.0
ARR,2024-10-10,324,32423,0,1,RM,MTR,2,Flirt,6.0
ARR,2024-10-10,324,32424,0,1,MTR,RM,2,Flirt,4.0
ARR,2024-10-10,324,32425,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32426,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32427,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32428,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32429,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32430,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32431,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32432,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32433,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32434,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32435,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32436,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32437,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32438,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32439,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32440,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32441,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32442,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32443,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32444,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32445,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32446,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32447,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32448,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32449,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32450,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32451,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32452,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32453,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32454,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32455,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32456,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32457,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32458,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32459,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32460,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32461,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32462,0,1,MTR,RM,2,Flirt,4.0
ARR,2024-10-10,324,32463,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32464,0,1,MTR,RM,2,Flirt,4.0
ARR,2024-10-10,324,32465,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32466,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32467,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32468,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32469,0,1,RM,MTR,2,Flirt,4.0
ARR,2024-10-10,324,32470,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32471,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32472,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32473,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32474,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32475,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32476,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32477,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32478,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32479,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32480,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32481,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32482,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32483,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32484,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32485,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32486,0,1,MTR,RM,2,Flirt,2.0
ARR,2024-10-10,324,32487,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32489,0,1,RM,MTR,2,Flirt,2.0
ARR,2024-10-10,324,32491,0,1,RM,STD,1,Flirt,2.0
ARR,2024-10-10,324,32415,0,4,RM,STD,2,Flirt,2.0
ARR,2024-10-10,324,32417,0,4,RM,STD,2,Flirt,2.0
ARR,2024-10-10,325,32514,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32516,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32519,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32520,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32521,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32524,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32525,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32528,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32529,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32532,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32533,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32536,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32537,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32540,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32541,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32544,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32545,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32548,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32549,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32552,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32553,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32556,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32557,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32560,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32561,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32564,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32565,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32568,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32569,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32572,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32573,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32576,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32577,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32580,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32581,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32584,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32585,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32588,0,1,HRL,STD,2,Flirt,4.0
ARR,2024-10-10,325,32589,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,325,32593,0,1,STD,HRL,2,Flirt,4.0
ARR,2024-10-10,370,37015,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37019,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37020,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37022,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37023,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37027,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37031,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37034,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37035,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37038,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37039,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37042,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37043,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37046,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37050,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37054,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37058,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37059,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37062,0,1,SK,LW,2,WINK,
ARR,2024-10-10,370,37063,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37077,0,1,LW,SK,2,WINK,
ARR,2024-10-10,370,37078,0,1,SK,LW,2,WINK,
ARR,2024-10-10,371,37105,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37107,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37109,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37111,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37113,0,1,LW,STV,2,GTW,7.0
ARR,2024-10-10,371,37117,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37121,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37124,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37125,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37126,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37128,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37129,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37130,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37132,0,1,STV,LW,2,GTW,5.0
ARR,2024-10-10,371,37133,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37136,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37137,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37140,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37141,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37144,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37145,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37147,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37148,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37149,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37151,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37152,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37153,0,1,LW,STV,3,WINK,
ARR,2024-10-10,371,37155,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37156,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37157,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37160,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37161,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37164,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37165,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37166,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37168,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37169,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37170,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37172,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37173,0,1,LW,STV,2,WINK,
ARR,2024-10-10,371,37174,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37176,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37180,0,1,STV,LW,1,WINK,
ARR,2024-10-10,371,37184,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37188,0,1,STV,LW,2,WINK,
ARR,2024-10-10,371,37192,0,1,STV,LW,2,WINK,
ARR,2024-10-10,372,37205,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37207,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37209,0,1,LW,HLGH,2,GTW,6.0
ARR,2024-10-10,372,37211,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37213,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37215,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37217,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37219,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37221,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37222,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37223,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37224,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37225,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37226,0,1,HLGH,LW,2,GTW,6.0
ARR,2024-10-10,372,37227,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37228,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37229,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37230,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37231,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37232,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37233,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37234,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37235,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37236,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37237,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37238,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37239,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37240,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37241,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37242,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37243,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37244,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37245,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37246,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37247,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37248,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37249,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37250,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37251,0,1,LW,HLGH,3,WINK,
ARR,2024-10-10,372,37252,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37253,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37254,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37255,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37256,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37257,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37258,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37259,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37260,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37261,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37262,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37263,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37264,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37265,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37266,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37268,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37269,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37270,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37272,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37273,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37274,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37276,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37277,0,1,LW,HLGH,2,WINK,
ARR,2024-10-10,372,37278,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37280,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37282,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37284,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37288,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,372,37292,0,1,HLGH,LW,2,WINK,
ARR,2024-10-10,373,37313,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37315,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37317,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37319,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37320,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37321,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37322,0,1,LW,GN,2,WINK,
ARR,2024-10-10,373,37323,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37324,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37325,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37326,0,1,LW,GN,3,GTW,6.0
ARR,2024-10-10,373,37327,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37328,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37329,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37330,0,1,LW,GN,2,WINK,
ARR,2024-10-10,373,37331,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37332,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37333,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37334,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37335,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37336,0,1,LW,GN,2,WINK,
ARR,2024-10-10,373,37337,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37338,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37339,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37340,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37342,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37343,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37344,0,1,LW,GN,3,WINK,
ARR,2024-10-10,373,37345,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37346,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37347,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37348,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37349,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37350,0,1,LW,GN,2,WINK,
ARR,2024-10-10,373,37351,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37352,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37353,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37354,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37355,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37356,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37357,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,373,37358,0,1,LW,GN,2,WINK,
ARR,2024-10-10,373,37359,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37360,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37361,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37362,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37363,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37364,0,1,LW,GN,3,WINK,
ARR,2024-10-10,373,37365,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37366,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,373,37367,0,1,GN,LW,2,WINK,
ARR,2024-10-10,373,37368,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37369,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37370,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37372,0,1,LW,GN,2,WINK,
ARR,2024-10-10,373,37373,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37374,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37376,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37377,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37380,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37381,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,373,37384,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37388,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,373,37341,0,2,GN,LW,1,GTW,3.0
ARR,2024-10-10,374,37411,0,1,GN,LW,2,WINK,
ARR,2024-10-10,374,37413,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37415,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37417,0,1,GN,LW,3,GTW,6.0
ARR,2024-10-10,374,37418,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37419,0,1,GN,LW,2,WINK,
ARR,2024-10-10,374,37420,0,1,LW,GN,2,WINK,
ARR,2024-10-10,374,37421,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,374,37422,0,1,LW,GN,2,WINK,
ARR,2024-10-10,374,37423,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,374,37424,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,374,37425,0,1,GN,LW,2,WINK,
ARR,2024-10-10,374,37426,0,1,LW,GN,2,GTW,6.0
ARR,2024-10-10,374,37427,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37428,0,1,LW,GN,2,WINK,
ARR,2024-10-10,374,37429,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37430,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37431,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37432,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37433,0,1,GN,LW,2,WINK,
ARR,2024-10-10,374,37434,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37435,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37436,0,1,LW,GN,2,WINK,
ARR,2024-10-10,374,37437,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37438,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37439,0,1,GN,LW,2,WINK,
ARR,2024-10-10,374,37440,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37441,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37442,0,1,LW,GN,2,WINK,
ARR,2024-10-10,374,37443,0,1,GN,LW,2,GTW,3.0
ARR,2024-10-10,374,37444,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37445,0,1,GN,LW,2,GTW,6.0
ARR,2024-10-10,374,37446,0,1,LW,GN,2,GTW,3.0
ARR,2024-10-10,374,37447,0,1,GN,LW,2,WINK,
